strike_expiry,strike_30,strike_60,atr_expiry,atr_30,atr_60,ret_expiry,ret_30,ret_60,mfe_expiry,mae_expiry,ticker,timestamp,confidence
False,False,False,False,False,False,[-25.26501465],[-20.875],[-25.26501465],-13.18499755859375,-83.0050048828125,META,2025-10-30 17:30:00+00:00,0.36
False,False,False,False,False,False,[-12.08001709],[-7.69000244],[-12.08001709],-4.64996337890625,-69.82000732421875,META,2025-10-31 13:30:00+00:00,0.72
False,False,False,False,False,False,[-7.43005371],[-3.04003906],[-7.43005371],-3.0400390625,-65.1700439453125,META,2025-10-31 17:30:00+00:00,0.36
False,False,False,False,False,False,[-3.2300415],[-3.2300415],[-3.2300415],1.15997314453125,-60.97003173828125,META,2025-11-03 14:30:00+00:00,0.36
False,False,False,False,False,False,[3.19000244],[3.19000244],[3.19000244],7.58001708984375,-54.54998779296875,META,2025-11-03 18:30:00+00:00,0.36
False,False,False,False,False,False,[11.47827148],[11.47827148],[11.47827148],15.8682861328125,-46.26171875,META,2025-11-04 14:30:00+00:00,0.36
False,False,False,False,False,False,[13.38995361],[13.38995361],[13.38995361],17.77996826171875,-44.35003662109375,META,2025-11-04 18:30:00+00:00,0.36
False,False,False,False,False,False,[-0.5],[-0.5],[-0.5],3.8900146484375,-58.239990234375,META,2025-11-05 14:30:00+00:00,0.36
False,False,False,False,False,False,[4.90997314],[4.90997314],[4.90997314],9.29998779296875,-52.83001708984375,META,2025-11-05 18:30:00+00:00,0.36
False,False,False,False,False,False,[17.4699707],[17.4699707],[17.4699707],21.8599853515625,-40.27001953125,META,2025-11-06 14:30:00+00:00,0.36
False,False,False,False,False,False,[21.80999756],[21.80999756],[21.80999756],26.20001220703125,-35.92999267578125,META,2025-11-06 18:30:00+00:00,0.36
False,False,False,False,False,False,[28.1072998],[28.1072998],[28.1072998],32.497314453125,-29.6326904296875,META,2025-11-07 14:30:00+00:00,0.36
False,False,False,False,False,False,[19.30999756],[19.30999756],[19.30999756],23.70001220703125,-38.42999267578125,META,2025-11-07 18:30:00+00:00,0.36
False,False,False,False,False,False,[8.06994629],[8.06994629],[8.06994629],12.4599609375,-49.6700439453125,META,2025-11-10 14:30:00+00:00,0.36
False,False,False,False,False,False,[8.97998047],[8.97998047],[8.97998047],13.3699951171875,-48.760009765625,META,2025-11-10 18:30:00+00:00,0.72
False,False,False,False,False,False,[16.77996826],[16.77996826],[16.77996826],21.16998291015625,-40.96002197265625,META,2025-11-11 14:30:00+00:00,2.36
False,False,False,False,False,False,[13.72998047],[13.72998047],[13.72998047],18.1199951171875,-44.010009765625,META,2025-11-11 18:30:00+00:00,3.6
False,False,False,False,False,False,[29.20996094],[29.20996094],[29.20996094],33.5999755859375,-28.530029296875,META,2025-11-12 14:30:00+00:00,3.6
False,False,False,False,False,False,[31.77996826],[31.77996826],[31.77996826],36.16998291015625,-25.96002197265625,META,2025-11-12 18:30:00+00:00,3.6
False,False,False,False,False,False,[36.],[36.],[36.],40.3900146484375,-21.739990234375,META,2025-11-13 14:30:00+00:00,3.43
False,False,False,False,False,False,[30.94000244],[30.94000244],[30.94000244],35.33001708984375,-26.79998779296875,META,2025-11-13 18:30:00+00:00,3.6
False,False,False,False,False,False,[30.30499268],[30.30499268],[30.30499268],34.69500732421875,-27.43499755859375,META,2025-11-14 14:30:00+00:00,3.6
False,False,False,True,True,True,[31.09997559],[31.09997559],[31.09997559],35.489990234375,-26.6400146484375,META,2025-11-14 18:30:00+00:00,3.6
False,False,False,True,True,True,[36.45996094],[36.45996094],[36.45996094],40.8499755859375,-21.280029296875,META,2025-11-17 14:30:00+00:00,3.6
False,False,False,True,True,True,[38.89996338],[38.89996338],[38.89996338],43.28997802734375,-18.84002685546875,META,2025-11-17 18:30:00+00:00,3.6
False,False,False,True,True,True,[46.11987305],[46.11987305],[46.11987305],50.5098876953125,-11.6201171875,META,2025-11-18 14:30:00+00:00,3.6
False,False,False,True,True,True,[43.33996582],[43.33996582],[43.33996582],47.72998046875,-14.4000244140625,META,2025-11-18 18:30:00+00:00,3.6
False,False,False,True,True,True,[57.73999023],[57.73999023],[57.73999023],62.1300048828125,6.05999755859375,META,2025-11-19 14:30:00+00:00,3.6
False,False,False,True,True,True,[50.64996338],[50.64996338],[50.64996338],55.03997802734375,-1.030029296875,META,2025-11-19 18:30:00+00:00,3.6
False,False,False,True,True,True,[51.54998779],[51.54998779],[51.54998779],55.94000244140625,-0.1300048828125,META,2025-11-20 14:30:00+00:00,7.2
False,False,False,True,True,True,[51.67999268],[51.67999268],[51.67999268],56.07000732421875,2.39501953125,META,2025-11-20 18:30:00+00:00,3.6
False,False,False,True,True,True,[49.28497314],[49.28497314],[49.28497314],53.67498779296875,2.844970703125,META,2025-11-21 14:30:00+00:00,3.6
False,False,False,True,True,True,[46.44000244],[46.44000244],[46.44000244],50.83001708984375,18.74505615234375,META,2025-11-21 18:30:00+00:00,3.6
False,False,False,True,True,True,[26.9699707],[26.9699707],[26.9699707],31.3599853515625,-0.7249755859375,META,2025-11-24 14:30:00+00:00,7.2
False,False,False,True,True,True,[27.69494629],[27.69494629],[27.69494629],32.0849609375,16.88995361328125,META,2025-11-24 18:30:00+00:00,7.2
False,False,False,True,True,True,[10.80499268],[10.80499268],[10.80499268],15.19500732421875,3.44500732421875,META,2025-11-25 14:30:00+00:00,7.2
False,False,False,True,True,True,[4.69000244],[4.69000244],[4.69000244],9.08001708984375,-2.66998291015625,META,2025-11-25 18:30:00+00:00,7.2
False,False,False,False,False,False,[5.30999756],[5.30999756],[5.30999756],9.70001220703125,-2.04998779296875,META,2025-11-26 14:30:00+00:00,7.2
False,False,False,False,False,False,[7.35998535],[7.35998535],[7.35998535],11.75,7.3599853515625,META,2025-11-26 18:30:00+00:00,3.6
False,False,False,False,False,False,[-4.39001465],[-4.39001465],[-4.39001465],-3.625,-4.3900146484375,META,2025-11-28 14:30:00+00:00,7.2
False,False,False,False,False,False,[-0.76501465],[-0.76501465],[-0.76501465],-0.7650146484375,-0.7650146484375,META,2025-12-01 14:30:00+00:00,7.2
True,False,True,True,False,True,[60.68000793],[-1.13999939],[30.56498718],69.55000305175781,-17.889999389648438,GOOGL,2025-09-19 13:30:00+00:00,3.08
True,False,True,True,False,True,[60.48501587],[-1.33499146],[33.06500244],69.35501098632812,-18.084991455078125,GOOGL,2025-09-19 17:30:00+00:00,2.79
True,False,True,True,False,True,[63.61001587],[-1.00999451],[38.05999756],72.48001098632812,-14.959991455078125,GOOGL,2025-09-22 13:30:00+00:00,1.2
True,False,True,True,False,True,[62.60002136],[-0.86999512],[44.37001038],71.47001647949219,-15.969985961914062,GOOGL,2025-09-22 17:30:00+00:00,0.6
True,False,True,True,False,True,[63.36001587],[1.89500427],[47.95999146],72.23001098632812,-15.209991455078125,GOOGL,2025-09-23 13:30:00+00:00,0.6
True,False,True,True,False,True,[63.46002197],[1.39001465],[48.05999756],72.33001708984375,-15.1099853515625,GOOGL,2025-09-23 17:30:00+00:00,0.6
True,False,True,True,False,True,[66.57011414],[12.40010071],[51.17008972],75.44010925292969,-11.999893188476562,GOOGL,2025-09-24 13:30:00+00:00,0.6
True,False,True,True,True,True,[68.05001831],[12.82000732],[52.6499939],76.92001342773438,-10.519989013671875,GOOGL,2025-09-24 17:30:00+00:00,0.6
True,False,True,True,True,True,[70.19981384],[14.96980286],[54.79978943],79.06980895996094,-8.370193481445312,GOOGL,2025-09-25 13:30:00+00:00,0.6
True,False,True,True,True,True,[69.35002136],[14.12001038],[71.46000671],78.22001647949219,-9.219985961914062,GOOGL,2025-09-25 17:30:00+00:00,0.6
True,False,True,True,True,True,[67.26000977],[12.02999878],[70.5],76.1300048828125,-11.30999755859375,GOOGL,2025-09-26 13:30:00+00:00,0.6
True,False,True,True,True,True,[68.59101868],[13.36100769],[77.46101379],77.46101379394531,-9.978988647460938,GOOGL,2025-09-26 17:30:00+00:00,0.6
True,False,True,True,True,True,[69.66500854],[26.54498291],[74.53500366],78.53500366210938,-8.904998779296875,GOOGL,2025-09-29 13:30:00+00:00,1.2
True,False,True,True,True,True,[71.10002136],[31.00001526],[75.66001892],79.97001647949219,-7.4699859619140625,GOOGL,2025-09-29 17:30:00+00:00,0.6
True,True,True,True,True,True,[74.05001831],[44.30999756],[78.61001587],82.92001342773438,-4.519989013671875,GOOGL,2025-09-30 13:30:00+00:00,0.6
True,True,True,True,True,True,[72.05001831],[38.29501343],[76.61001587],80.92001342773438,-6.519989013671875,GOOGL,2025-09-30 17:30:00+00:00,0.6
True,True,True,True,True,True,[71.0900116],[35.74998474],[75.65000916],79.96000671386719,-7.4799957275390625,GOOGL,2025-10-01 13:30:00+00:00,0.6
True,True,True,True,True,True,[70.29000854],[36.42999268],[74.8500061],79.16000366210938,-8.279998779296875,GOOGL,2025-10-01 17:30:00+00:00,1.2
True,True,True,True,True,True,[71.43000793],[37.56999207],[75.99000549],80.30000305175781,-7.1399993896484375,GOOGL,2025-10-02 13:30:00+00:00,1.2
True,True,True,True,True,True,[69.4400177],[35.58000183],[71.53001404],78.31001281738281,-9.129989624023438,GOOGL,2025-10-02 17:30:00+00:00,0.6
True,True,True,True,True,True,[70.05101013],[36.19099426],[70.05101013],78.92100524902344,-8.518997192382812,GOOGL,2025-10-03 13:30:00+00:00,0.6
True,True,True,True,True,True,[69.6900177],[35.83000183],[69.6900177],78.56001281738281,-8.879989624023438,GOOGL,2025-10-03 17:30:00+00:00,0.6
True,True,True,True,True,True,[66.20001221],[28.63998413],[66.20001221],75.07000732421875,-12.3699951171875,GOOGL,2025-10-06 13:30:00+00:00,1.41
True,True,True,True,True,True,[64.71002197],[33.00991821],[64.71002197],73.58001708984375,-13.8599853515625,GOOGL,2025-10-06 17:30:00+00:00,5.28
True,True,True,True,True,True,[68.43000793],[37.58000183],[68.43000793],77.30000305175781,-10.139999389648438,GOOGL,2025-10-07 13:30:00+00:00,4.77
True,True,True,True,True,True,[69.32000732],[39.52200317],[69.32000732],78.19000244140625,-9.25,GOOGL,2025-10-07 17:30:00+00:00,1.85
True,True,True,True,True,True,[70.37001038],[40.02000427],[70.37001038],79.24000549316406,-8.199996948242188,GOOGL,2025-10-08 13:30:00+00:00,1.11
True,True,True,True,True,True,[70.53001404],[32.9099884],[70.53001404],79.40000915527344,-8.039993286132812,GOOGL,2025-10-08 17:30:00+00:00,0.63
True,True,True,True,True,True,[74.52001953],[38.30001831],[74.52001953],83.3900146484375,-4.04998779296875,GOOGL,2025-10-09 13:30:00+00:00,0.6
True,True,True,True,True,True,[73.61001587],[37.39001465],[73.61001587],82.48001098632812,-4.959991455078125,GOOGL,2025-10-09 17:30:00+00:00,0.6
True,True,True,True,True,True,[76.55500793],[40.33500671],[76.55500793],85.42500305175781,-2.0149993896484375,GOOGL,2025-10-10 13:30:00+00:00,1.2
True,True,True,True,True,True,[78.57000732],[42.3500061],[78.57000732],87.44000244140625,5.750091552734375,GOOGL,2025-10-10 17:30:00+00:00,0.6
True,True,True,True,True,True,[72.81991577],[48.99990845],[72.81991577],81.68991088867188,1.809906005859375,GOOGL,2025-10-13 13:30:00+00:00,0.6
True,True,True,True,True,True,[71.01000977],[42.10498047],[71.01000977],79.8800048828125,1.29998779296875,GOOGL,2025-10-13 17:30:00+00:00,1.2
True,True,True,True,True,True,[68.51000977],[40.11499023],[68.51000977],77.3800048828125,-1.20001220703125,GOOGL,2025-10-14 13:30:00+00:00,4.21
True,True,True,True,True,True,[69.71002197],[32.64001465],[69.71002197],78.58001708984375,2.1300048828125,GOOGL,2025-10-14 17:30:00+00:00,6.53
True,True,True,True,True,True,[67.58001709],[31.05999756],[67.58001709],76.45001220703125,2.8699951171875,GOOGL,2025-10-15 13:30:00+00:00,9.62
True,True,True,True,True,True,[64.06001282],[26.06498718],[64.06001282],72.93000793457031,-0.6500091552734375,GOOGL,2025-10-15 17:30:00+00:00,12.0
True,True,True,True,True,True,[62.33502197],[23.63500977],[62.33502197],71.20501708984375,-2.375,GOOGL,2025-10-16 13:30:00+00:00,24.0
True,True,True,True,True,True,[63.75001526],[25.05000305],[63.75001526],72.62001037597656,-0.9600067138671875,GOOGL,2025-10-16 17:30:00+00:00,12.0
True,True,True,True,True,True,[63.49002075],[24.79000854],[63.49002075],72.36001586914062,-1.220001220703125,GOOGL,2025-10-17 13:30:00+00:00,6.0
True,True,True,True,True,True,[61.82000732],[23.11999512],[61.82000732],70.69000244140625,-2.8900146484375,GOOGL,2025-10-17 17:30:00+00:00,6.0
True,False,True,True,True,True,[59.04501343],[28.20001221],[59.04501343],67.91500854492188,-5.665008544921875,GOOGL,2025-10-20 13:30:00+00:00,12.0
True,False,True,True,True,True,[58.56002808],[36.31002808],[58.56002808],67.43002319335938,-6.149993896484375,GOOGL,2025-10-20 17:30:00+00:00,12.0
True,True,True,True,True,True,[63.54000854],[41.22000122],[63.54000854],72.41000366210938,-1.170013427734375,GOOGL,2025-10-21 13:30:00+00:00,12.0
True,True,True,True,True,True,[64.71002197],[44.72000122],[64.71002197],73.58001708984375,0.0900115966796875,GOOGL,2025-10-21 17:30:00+00:00,6.0
True,True,True,True,True,True,[64.62001038],[39.06999207],[64.62001038],73.49000549316406,1.149993896484375,GOOGL,2025-10-22 13:30:00+00:00,8.91
True,True,True,True,True,True,[63.47001648],[45.24000549],[63.47001648],72.34001159667969,1.4000091552734375,GOOGL,2025-10-22 17:30:00+00:00,3.7
True,True,True,True,True,True,[61.4650116],[46.06498718],[61.4650116],70.33500671386719,-0.6049957275390625,GOOGL,2025-10-23 13:30:00+00:00,3.85
True,True,True,True,True,True,[62.07000732],[46.66998291],[62.07000732],70.94000244140625,6.839996337890625,GOOGL,2025-10-23 17:30:00+00:00,3.56
True,False,True,True,True,True,[54.17001343],[38.76998901],[54.17001343],63.040008544921875,-1.05999755859375,GOOGL,2025-10-24 13:30:00+00:00,12.0
True,True,True,True,True,True,[55.23001099],[39.82998657],[55.23001099],64.10000610351562,7.579986572265625,GOOGL,2025-10-24 17:30:00+00:00,12.0
True,True,True,True,True,True,[47.44000244],[55.69000244],[47.44000244],56.30999755859375,-0.21002197265625,GOOGL,2025-10-27 13:30:00+00:00,12.0
True,True,True,True,True,True,[45.87002563],[50.13500977],[45.87002563],54.740020751953125,-1.779998779296875,GOOGL,2025-10-27 17:30:00+00:00,12.0
True,True,True,True,True,True,[47.06002808],[51.93002319],[47.06002808],55.930023193359375,-0.589996337890625,GOOGL,2025-10-28 13:30:00+00:00,12.0
True,True,True,True,True,True,[47.65002441],[52.52001953],[47.65002441],56.52001953125,4.529998779296875,GOOGL,2025-10-28 17:30:00+00:00,6.0
True,True,True,True,True,True,[43.12002563],[47.99002075],[43.12002563],51.990020751953125,3.02001953125,GOOGL,2025-10-29 13:30:00+00:00,12.0
True,True,True,True,True,True,[40.1000061],[44.66000366],[40.1000061],48.970001220703125,1.399993896484375,GOOGL,2025-10-29 17:30:00+00:00,12.0
False,False,False,True,True,True,[29.74002075],[34.30001831],[29.74002075],38.610015869140625,-8.959991455078125,GOOGL,2025-10-30 13:30:00+00:00,24.0
True,True,True,True,True,True,[33.75500488],[38.31500244],[33.75500488],42.625,-4.94500732421875,GOOGL,2025-10-30 17:30:00+00:00,12.0
False,False,False,True,True,True,[35.34002686],[39.90002441],[35.34002686],44.21002197265625,-3.3599853515625,GOOGL,2025-10-31 13:30:00+00:00,6.0
False,False,False,True,True,True,[33.86001587],[38.42001343],[33.86001587],42.730010986328125,-4.839996337890625,GOOGL,2025-10-31 17:30:00+00:00,6.0
False,False,False,True,True,True,[32.89001465],[32.89001465],[32.89001465],41.760009765625,-5.80999755859375,GOOGL,2025-11-03 14:30:00+00:00,6.0
False,False,False,True,True,True,[31.25],[31.25],[31.25],40.1199951171875,-7.45001220703125,GOOGL,2025-11-03 18:30:00+00:00,6.0
True,True,True,True,True,True,[38.27001953],[38.27001953],[38.27001953],47.1400146484375,-0.42999267578125,GOOGL,2025-11-04 14:30:00+00:00,6.0
True,True,True,True,True,True,[37.56002808],[37.56002808],[37.56002808],46.430023193359375,-1.139984130859375,GOOGL,2025-11-04 18:30:00+00:00,3.48
False,False,False,True,True,True,[31.70010376],[31.70010376],[31.70010376],40.570098876953125,-6.999908447265625,GOOGL,2025-11-05 14:30:00+00:00,3.42
False,False,False,True,True,True,[30.8500061],[30.8500061],[30.8500061],39.720001220703125,-7.850006103515625,GOOGL,2025-11-05 18:30:00+00:00,6.54
False,False,False,True,True,True,[29.79800415],[29.79800415],[29.79800415],38.667999267578125,-8.902008056640625,GOOGL,2025-11-06 14:30:00+00:00,6.3
False,False,False,True,True,True,[30.3500061],[30.3500061],[30.3500061],39.220001220703125,-8.350006103515625,GOOGL,2025-11-06 18:30:00+00:00,4.87
True,True,True,True,True,True,[37.62002563],[37.62002563],[37.62002563],46.490020751953125,-1.079986572265625,GOOGL,2025-11-07 14:30:00+00:00,0.6
True,True,True,True,True,True,[36.22000122],[36.22000122],[36.22000122],45.089996337890625,-2.480010986328125,GOOGL,2025-11-07 18:30:00+00:00,0.6
False,False,False,True,True,True,[26.97640991],[26.97640991],[26.97640991],35.846405029296875,-11.723602294921875,GOOGL,2025-11-10 14:30:00+00:00,1.2
False,False,False,True,True,True,[25.04000854],[25.04000854],[25.04000854],33.910003662109375,-13.660003662109375,GOOGL,2025-11-10 18:30:00+00:00,2.28
False,False,False,True,True,True,[25.81002808],[25.81002808],[25.81002808],34.680023193359375,-12.889984130859375,GOOGL,2025-11-11 14:30:00+00:00,3.61
False,False,False,True,True,True,[23.82000732],[23.82000732],[23.82000732],32.69000244140625,-14.8800048828125,GOOGL,2025-11-11 18:30:00+00:00,5.34
False,False,False,True,True,True,[28.9050293],[28.9050293],[28.9050293],37.7750244140625,-9.79498291015625,GOOGL,2025-11-12 14:30:00+00:00,1.81
False,False,False,True,True,True,[28.39501953],[28.39501953],[28.39501953],37.2650146484375,-10.30499267578125,GOOGL,2025-11-12 18:30:00+00:00,0.6
False,False,False,True,True,True,[37.07000732],[37.07000732],[37.07000732],45.94000244140625,-1.6300048828125,GOOGL,2025-11-13 14:30:00+00:00,0.6
False,False,False,True,True,True,[36.52001953],[36.52001953],[36.52001953],45.3900146484375,-2.17999267578125,GOOGL,2025-11-13 18:30:00+00:00,0.6
False,False,False,True,True,True,[37.99502563],[37.99502563],[37.99502563],46.865020751953125,-0.704986572265625,GOOGL,2025-11-14 14:30:00+00:00,0.6
True,True,True,True,True,True,[38.70001221],[38.70001221],[38.70001221],47.57000732421875,7.855010986328125,GOOGL,2025-11-14 18:30:00+00:00,0.6
False,False,False,True,True,True,[29.42001343],[29.42001343],[29.42001343],38.290008544921875,-1.42498779296875,GOOGL,2025-11-17 14:30:00+00:00,2.4
False,False,False,True,True,True,[30.11502075],[30.11502075],[30.11502075],38.985015869140625,-0.72998046875,GOOGL,2025-11-17 18:30:00+00:00,1.2
False,False,False,True,True,True,[27.42001343],[27.42001343],[27.42001343],36.290008544921875,-3.42498779296875,GOOGL,2025-11-18 14:30:00+00:00,1.2
False,False,False,True,True,True,[30.84500122],[30.84500122],[30.84500122],39.714996337890625,5.29498291015625,GOOGL,2025-11-18 18:30:00+00:00,0.6
False,False,False,True,True,True,[22.25],[22.25],[22.25],31.1199951171875,-3.300018310546875,GOOGL,2025-11-19 14:30:00+00:00,6.7
False,False,False,True,True,True,[22.32000732],[22.32000732],[22.32000732],31.19000244140625,-3.230010986328125,GOOGL,2025-11-19 18:30:00+00:00,7.45
False,False,False,True,True,True,[19.99002075],[19.99002075],[19.99002075],28.860015869140625,-5.55999755859375,GOOGL,2025-11-20 14:30:00+00:00,22.64
False,False,False,True,True,True,[25.55001831],[25.55001831],[25.55001831],34.420013427734375,7.32000732421875,GOOGL,2025-11-20 18:30:00+00:00,4.39
False,False,False,True,True,True,[18.23001099],[18.23001099],[18.23001099],27.100006103515625,2.829986572265625,GOOGL,2025-11-21 14:30:00+00:00,12.0
False,False,False,True,True,True,[15.40002441],[15.40002441],[15.40002441],24.27001953125,15.4000244140625,GOOGL,2025-11-21 18:30:00+00:00,6.0
False,False,False,True,True,True,[-2.10998535],[-2.10998535],[-2.10998535],6.760009765625,-2.1099853515625,GOOGL,2025-11-24 14:30:00+00:00,24.0
False,False,False,True,True,True,[-3.23999023],[-3.23999023],[-3.23999023],5.6300048828125,-3.239990234375,GOOGL,2025-11-24 18:30:00+00:00,12.0
False,False,False,False,False,False,[-8.86999512],[-8.86999512],[-8.86999512],-0.6199951171875,-8.8699951171875,GOOGL,2025-11-25 14:30:00+00:00,24.0
False,False,False,False,False,False,[-8.25],[-8.25],[-8.25],-3.3800048828125,-8.25,GOOGL,2025-11-25 18:30:00+00:00,12.0
False,False,False,False,False,False,[-4.26498413],[-4.26498413],[-4.26498413],0.605010986328125,-4.264984130859375,GOOGL,2025-11-26 14:30:00+00:00,6.0
False,False,False,False,False,False,[-4.86999512],[-4.86999512],[-4.86999512],-0.30999755859375,-4.8699951171875,GOOGL,2025-11-26 18:30:00+00:00,6.0
False,False,False,False,False,False,[-4.55999756],[-4.55999756],[-4.55999756],-2.470001220703125,-4.55999755859375,GOOGL,2025-11-28 14:30:00+00:00,6.0
False,False,False,False,False,False,[-2.08999634],[-2.08999634],[-2.08999634],-2.089996337890625,-2.089996337890625,GOOGL,2025-12-01 14:30:00+00:00,6.0
True,False,False,True,True,True,[38.07620239],[7.05619812],[22.21618652],38.076202392578125,0.03619384765625,AAPL,2025-09-19 13:30:00+00:00,30.0
True,False,False,True,True,True,[38.03001404],[7.01000977],[23.16001892],38.03001403808594,-0.0099945068359375,AAPL,2025-09-19 17:30:00+00:00,15.0
False,False,False,True,True,True,[28.72711182],[2.09851074],[11.78710938],28.72711181640625,-9.312896728515625,AAPL,2025-09-22 13:30:00+00:00,30.0
False,False,False,True,True,True,[27.23001099],[2.33999634],[14.89001465],27.230010986328125,-10.80999755859375,AAPL,2025-09-22 17:30:00+00:00,15.0
False,False,False,True,True,True,[28.65000916],[5.18998718],[16.83000183],28.650009155273438,-9.389999389648438,AAPL,2025-09-23 13:30:00+00:00,15.0
False,False,False,True,True,True,[28.79000854],[5.04998779],[16.97000122],28.790008544921875,-9.25,AAPL,2025-09-23 17:30:00+00:00,7.5
False,False,False,True,False,True,[31.83000183],[12.11997986],[20.00999451],31.830001831054688,-6.2100067138671875,AAPL,2025-09-24 13:30:00+00:00,7.5
False,False,False,True,False,True,[31.08000183],[10.49998474],[19.25999451],31.080001831054688,-6.9600067138671875,AAPL,2025-09-24 17:30:00+00:00,7.5
False,False,False,True,True,True,[29.82000732],[9.23999023],[18.],29.82000732421875,-8.220001220703125,AAPL,2025-09-25 13:30:00+00:00,7.5
False,False,False,True,True,True,[26.38000488],[5.79998779],[19.17999268],26.3800048828125,-11.660003662109375,AAPL,2025-09-25 17:30:00+00:00,15.0
False,False,False,True,True,True,[26.80001831],[6.22000122],[19.46002197],26.800018310546875,-11.239990234375,AAPL,2025-09-26 13:30:00+00:00,15.0
False,False,False,True,False,True,[27.86000061],[7.27998352],[23.30000305],27.860000610351562,-10.180007934570312,AAPL,2025-09-26 17:30:00+00:00,15.0
False,False,False,True,True,True,[29.92001343],[16.53012085],[24.07000732],29.920013427734375,-8.1199951171875,AAPL,2025-09-29 13:30:00+00:00,5.36
False,False,False,True,True,True,[28.97000122],[15.38000488],[22.69998169],28.970001220703125,-9.07000732421875,AAPL,2025-09-29 17:30:00+00:00,3.73
False,False,False,True,True,True,[29.58500671],[18.2150116],[23.31498718],29.585006713867188,-8.455001831054688,AAPL,2025-09-30 13:30:00+00:00,2.07
False,False,False,True,True,True,[28.76000977],[16.70001221],[22.48999023],28.760009765625,-9.279998779296875,AAPL,2025-09-30 17:30:00+00:00,1.16
False,False,False,True,True,True,[27.17959595],[14.20837402],[20.90957642],27.179595947265625,-10.86041259765625,AAPL,2025-10-01 13:30:00+00:00,2.3
False,False,False,True,True,True,[27.91000366],[14.83999634],[21.63998413],27.910003662109375,-10.1300048828125,AAPL,2025-10-01 17:30:00+00:00,1.5
False,False,False,True,True,True,[25.91000366],[12.83999634],[19.63998413],25.910003662109375,-12.1300048828125,AAPL,2025-10-02 13:30:00+00:00,1.04
False,False,False,True,True,True,[26.17999268],[13.10998535],[23.44818115],26.17999267578125,-11.860015869140625,AAPL,2025-10-02 17:30:00+00:00,1.02
False,False,False,True,True,True,[25.01000977],[11.94000244],[25.01000977],25.010009765625,-13.029998779296875,AAPL,2025-10-03 13:30:00+00:00,1.39
False,False,False,True,True,True,[25.30499268],[12.23498535],[25.30499268],25.30499267578125,-12.735015869140625,AAPL,2025-10-03 17:30:00+00:00,2.59
False,False,False,True,True,True,[26.76000977],[13.45001221],[26.76000977],26.760009765625,-11.279998779296875,AAPL,2025-10-06 13:30:00+00:00,0.75
False,False,False,True,True,True,[26.67001343],[13.47000122],[26.67001343],26.670013427734375,-11.3699951171875,AAPL,2025-10-06 17:30:00+00:00,0.75
False,False,False,True,True,True,[27.43000793],[14.21998596],[27.43000793],27.430007934570312,-10.610000610351562,AAPL,2025-10-07 13:30:00+00:00,0.75
False,False,False,True,True,True,[26.83001709],[14.86001587],[26.83001709],26.83001708984375,-11.209991455078125,AAPL,2025-10-07 17:30:00+00:00,0.75
False,False,False,True,True,True,[25.39501953],[11.71502686],[25.39501953],25.39501953125,-12.644989013671875,AAPL,2025-10-08 13:30:00+00:00,0.75
False,False,False,True,True,True,[25.29000854],[10.42001343],[25.29000854],25.290008544921875,-12.75,AAPL,2025-10-08 17:30:00+00:00,1.5
False,False,False,True,True,True,[29.92001343],[15.02001953],[29.92001343],29.920013427734375,-8.1199951171875,AAPL,2025-10-09 13:30:00+00:00,0.75
False,False,False,True,True,True,[29.29000854],[14.39001465],[29.29000854],29.290008544921875,-8.75,AAPL,2025-10-09 17:30:00+00:00,0.75
False,False,False,True,True,True,[35.51000977],[20.61001587],[35.51000977],35.510009765625,-2.529998779296875,AAPL,2025-10-10 13:30:00+00:00,0.75
False,False,False,True,True,True,[38.04000854],[23.14001465],[38.04000854],38.040008544921875,1.94000244140625,AAPL,2025-10-10 17:30:00+00:00,0.75
False,False,False,True,True,True,[34.21580505],[26.19578552],[34.21580505],34.21580505371094,-1.8842010498046875,AAPL,2025-10-13 13:30:00+00:00,0.75
False,False,False,True,True,True,[35.73001099],[27.39001465],[35.73001099],35.730010986328125,-0.3699951171875,AAPL,2025-10-13 17:30:00+00:00,0.75
False,False,False,True,True,True,[35.52200317],[25.60198975],[35.52200317],35.522003173828125,-0.5780029296875,AAPL,2025-10-14 13:30:00+00:00,0.75
True,False,True,True,True,True,[35.47000122],[24.72009277],[35.47000122],35.470001220703125,-0.6300048828125,AAPL,2025-10-14 17:30:00+00:00,0.75
True,False,True,True,True,True,[35.22950745],[24.94950867],[35.22950745],35.22950744628906,-0.8704986572265625,AAPL,2025-10-15 13:30:00+00:00,1.5
False,False,False,True,True,True,[33.89001465],[25.15499878],[33.89001465],33.8900146484375,-2.209991455078125,AAPL,2025-10-15 17:30:00+00:00,1.5
True,False,True,True,True,True,[36.1000061],[25.32998657],[36.1000061],36.100006103515625,0.209991455078125,AAPL,2025-10-16 13:30:00+00:00,0.75
True,False,True,True,True,True,[35.89001465],[25.11999512],[35.89001465],35.8900146484375,3.385009765625,AAPL,2025-10-16 17:30:00+00:00,0.75
False,False,False,True,True,True,[32.50500488],[21.73498535],[32.50500488],32.5050048828125,1.4850006103515625,AAPL,2025-10-17 13:30:00+00:00,1.5
False,False,False,True,True,True,[31.02000427],[20.24998474],[31.02000427],31.020004272460938,4.3914031982421875,AAPL,2025-10-17 17:30:00+00:00,4.89
False,False,False,True,True,True,[20.15499878],[4.34500122],[20.15499878],20.154998779296875,-6.473602294921875,AAPL,2025-10-20 13:30:00+00:00,30.0
